fylke,fylkeIntercepts,mainIntercept,x,year,mu,y
2,-0.542492572263425,3,0.764771067770198,2015,115.794912543935,97
2,-0.542492572263425,3,0.443055097246543,1992,44.109391522598,35
2,-0.542492572263425,3,0.355862457072362,1954,33.9569925510326,42
2,-0.542492572263425,3,0.036456988658756,1956,13.025101674503,13
2,-0.542492572263425,3,0.593880393542349,1966,69.3487837228188,83
2,-0.542492572263425,3,0.961553275352344,2004,208.965100296393,206
2,-0.542492572263425,3,0.252730440115556,2002,24.9206991195732,27
2,-0.542492572263425,3,0.847206252859905,2011,148.28353029727,134
2,-0.542492572263425,3,0.212781420908868,1971,22.1060580410242,30
2,-0.542492572263425,3,0.277890844736248,1953,26.8745559076643,35
2,-0.542492572263425,3,0.479385086800903,1990,49.1886392921833,55
2,-0.542492572263425,3,0.77999979769811,1981,121.207847614171,135
2,-0.542492572263425,3,0.900940360734239,1998,174.221679758685,174
2,-0.542492572263425,3,0.943460653303191,1976,197.925240793455,192
2,-0.542492572263425,3,0.41521517559886,1993,40.5750341289655,47
2,-0.542492572263425,3,0.33411023998633,1956,31.8118272804176,36
2,-0.542492572263425,3,0.282731729093939,1973,27.2676935507908,28
2,-0.542492572263425,3,0.0722215918358415,1991,14.500341534377,21
2,-0.542492572263425,3,0.0706824765074998,1991,14.4335427757801,9
2,-0.542492572263425,3,0.158950168872252,1987,18.809422373339,18
2,-0.542492572263425,3,0.150863158982247,2003,18.3585775129625,17
2,-0.542492572263425,3,0.752092257607728,1995,111.47319969844,115
2,-0.542492572263425,3,0.0956870620138943,1984,15.5579010202205,10
2,-0.542492572263425,3,0.611492298077792,1961,73.1114012151757,62
2,-0.542492572263425,3,0.200944477925077,1992,21.3348281445329,23
2,-0.542492572263425,3,0.503317515831441,1964,52.8501195951746,65
2,-0.542492572263425,3,0.129100444726646,1976,17.1982693903403,18
2,-0.542492572263425,3,0.00292278453707695,1996,11.7784993603954,11
2,-0.542492572263425,3,0.643842284800485,2012,80.5625806784395,89
2,-0.542492572263425,3,0.241036388324574,1997,24.061585177077,23
2,-0.542492572263425,3,0.420035355724394,2007,41.1660338373523,33
2,-0.542492572263425,3,0.7154276734218,2005,99.8621213414727,107
2,-0.542492572263425,3,0.100684681907296,2009,15.792915816752,21
2,-0.542492572263425,3,0.606836844468489,1966,72.0973984519035,77
2,-0.542492572263425,3,0.212431624298915,1973,22.0828723360869,19
2,-0.542492572263425,3,0.89474075101316,1987,171.011307624601,177
2,-0.542492572263425,3,0.563198033720255,2018,63.25040488287,67
2,-0.542492572263425,3,0.247724784072489,1980,24.5492616873689,32
2,-0.542492572263425,3,0.730655817780644,1983,104.530080439408,93
2,-0.542492572263425,3,0.266332316910848,1960,25.9586367887924,23
2,-0.542492572263425,3,0.754257221473381,1950,112.199562316297,98
2,-0.542492572263425,3,0.957943279761821,1975,206.71422151832,219
2,-0.542492572263425,3,0.48123628180474,1957,49.4625725338048,64
2,-0.542492572263425,3,0.909494666615501,1998,178.750580225043,175
2,-0.542492572263425,3,0.990105426637456,2007,227.65326586031,211
2,-0.542492572263425,3,0.232417264487594,1986,23.4473907770724,12
2,-0.542492572263425,3,0.281778582138941,1976,27.1898345631935,23
2,-0.542492572263425,3,0.703925271052867,1955,96.4749356966838,82
2,-0.542492572263425,3,0.833597430493683,2018,142.351552405475,133
2,-0.542492572263425,3,0.465678904671222,1971,47.2070922930843,39
2,-0.542492572263425,3,0.390684430953115,1977,37.6962537916924,45
2,-0.542492572263425,3,0.0938881819602102,2013,15.4741667717781,20
2,-0.542492572263425,3,0.75326554174535,1958,111.866260261139,127
2,-0.542492572263425,3,0.792965770931914,1976,126.015477981774,134
2,-0.542492572263425,3,0.454177575884387,1968,45.6060396123753,47
2,-0.542492572263425,3,0.360822065500543,1960,34.4660101115958,36
2,-0.542492572263425,3,0.360742370365188,1981,34.4577707765644,36
2,-0.542492572263425,3,0.0611685337498784,1990,14.0274065819756,11
2,-0.542492572263425,3,0.457881778711453,1952,46.115668081295,48
2,-0.542492572263425,3,0.487117363605648,1954,50.3429967713215,73
2,-0.542492572263425,3,0.517899634083733,1999,55.2134360290427,73
2,-0.542492572263425,3,0.0369176401291043,1974,13.0431142146043,11
2,-0.542492572263425,3,0.0421581247355789,1950,13.2497913076653,17
2,-0.542492572263425,3,0.901331109460443,2003,174.42603020813,170
2,-0.542492572263425,3,0.940120626939461,1965,195.951917166409,176
2,-0.542492572263425,3,0.62837514677085,1979,76.9097662693394,68
2,-0.542492572263425,3,0.781247321981937,1969,121.662326744179,110
2,-0.542492572263425,3,0.749204465653747,1973,110.511636675953,105
2,-0.542492572263425,3,0.135991471121088,1989,17.5575110972003,20
2,-0.542492572263425,3,0.176233722129837,1993,19.8104305436421,32
2,-0.542492572263425,3,0.0419923425652087,1993,13.2432032086054,9
2,-0.542492572263425,3,0.664383963448927,1969,85.6834180099252,108
2,-0.542492572263425,3,0.665542729897425,1990,85.9817975476841,100
2,-0.542492572263425,3,0.646650761598721,1964,81.2442226253981,81
2,-0.542492572263425,3,0.771732530323789,1961,118.238647520447,122
2,-0.542492572263425,3,0.289874697802588,1993,27.8583159917014,30
2,-0.542492572263425,3,0.806541189551354,1985,131.253556256284,117
2,-0.542492572263425,3,0.547567017609254,1974,60.3528686859831,58
2,-0.542492572263425,3,0.619942133082077,2000,74.988429401104,70
2,-0.542492572263425,3,0.472406398272142,1958,48.1695280283589,35
2,-0.542492572263425,3,0.454609859269112,1961,45.6652221790438,34
2,-0.542492572263425,3,0.969472549157217,1951,213.98909915753,226
2,-0.542492572263425,3,0.664090270875022,1981,85.6079575073617,99
2,-0.542492572263425,3,0.841994054848328,1989,145.982914703451,163
2,-0.542492572263425,3,0.212519496446475,1980,22.0886945117132,25
2,-0.542492572263425,3,0.183243501232937,2000,20.2314420509677,24
2,-0.542492572263425,3,0.272856254596263,1972,26.4716987743389,29
2,-0.542492572263425,3,0.580793056404218,1953,66.6787690363257,59
2,-0.542492572263425,3,0.956828356254846,2010,206.02396490244,185
2,-0.542492572263425,3,0.251723478315398,2006,24.8455301390357,28
2,-0.542492572263425,3,0.237011644523591,1991,23.7728069257783,24
2,-0.542492572263425,3,0.272420490160584,2001,26.437115110127,28
3,0.891144645072328,3,0.447003526845947,1957,187.195818291988,196
3,0.891144645072328,3,0.362594545353204,1961,145.318557528715,135
3,0.891144645072328,3,0.158712107688189,2003,78.8290014718441,86
3,0.891144645072328,3,0.619552267715335,1983,314.128283363041,306
3,0.891144645072328,3,0.969518254511058,1996,897.577447039491,897
3,0.891144645072328,3,0.0531939568463713,1987,57.4391723456203,52
3,0.891144645072328,3,0.367912049405277,2008,147.655342826418,158
3,0.891144645072328,3,0.71582188596949,1970,419.309916060802,448
3,0.891144645072328,3,0.834790505468845,1972,599.152502864683,594
3,0.891144645072328,3,0.270291994558647,1955,110.169559474711,112
3,0.891144645072328,3,0.838381541427225,2007,605.642131380415,583
3,0.891144645072328,3,0.0962108180392534,1958,65.351284736111,52
3,0.891144645072328,3,0.173286689212546,1962,82.3521622170937,84
3,0.891144645072328,3,0.37829447677359,1996,152.326779053446,151
3,0.891144645072328,3,0.636525011388585,1972,330.537355203168,323
3,0.891144645072328,3,0.607102339388803,1964,302.612062446658,299
3,0.891144645072328,3,0.27611605077982,2016,112.111375065194,131
3,0.891144645072328,3,0.998923882376403,1961,980.356510957428,949
3,0.891144645072328,3,0.00860376749187708,2000,50.2472564554895,58
3,0.891144645072328,3,0.880331017775461,1997,686.864953318267,716
3,0.891144645072328,3,0.859487358480692,2005,645.229921368499,616
3,0.891144645072328,3,0.110581709071994,1961,68.2303699072852,57
3,0.891144645072328,3,0.74801142862998,1954,461.821720831341,486
3,0.891144645072328,3,0.118903852533549,1982,69.9552815336054,64
3,0.891144645072328,3,0.167366176145151,1977,80.9023744048094,90
3,0.891144645072328,3,0.00486163725145161,1965,49.6863156833423,50
3,0.891144645072328,3,0.024120609043166,2014,52.6415889721076,45
3,0.891144645072328,3,0.554887531790882,2004,258.735742198007,279
3,0.891144645072328,3,0.279349875170738,1954,113.204313547293,110
3,0.891144645072328,3,0.919927866430953,2011,773.501991263886,779
3,0.891144645072328,3,0.833796508377418,1995,597.368496596727,629
3,0.891144645072328,3,0.943518140353262,1971,830.22692424862,833
3,0.891144645072328,3,0.709625954041258,1993,411.587859311079,431
3,0.891144645072328,3,0.578025754541159,1990,277.333820481605,300
3,0.891144645072328,3,0.467261527199298,2004,198.925270022296,203
3,0.891144645072328,3,0.875026802998036,2004,676.021617489508,650
3,0.891144645072328,3,0.0467992317862809,1975,56.3477516767769,38
3,0.891144645072328,3,0.919092266587541,1974,771.565405166241,752
3,0.891144645072328,3,0.887360026361421,1988,701.502682971904,708
3,0.891144645072328,3,0.609339375514537,1951,304.649754732914,309
3,0.891144645072328,3,0.841465671779588,2008,611.271772881722,620
3,0.891144645072328,3,0.41480922838673,2014,169.961566186221,159
3,0.891144645072328,3,0.764030884485692,1953,484.558079138535,508
3,0.891144645072328,3,0.00947758182883263,1985,50.3791495743569,62
3,0.891144645072328,3,0.199232980143279,1997,89.0184441144219,86
3,0.891144645072328,3,0.102227692957968,2011,66.5416271461961,68
3,0.891144645072328,3,0.733024261891842,1991,441.517400168619,447
3,0.891144645072328,3,0.105634269071743,1959,67.2251512653361,76
3,0.891144645072328,3,0.23495859769173,1991,99.0891983727436,94
3,0.891144645072328,3,0.438285625306889,1999,182.363422135634,188
3,0.891144645072328,3,0.326543216360733,2007,130.421862696452,129
3,0.891144645072328,3,0.0121551409829408,1971,50.7854587241703,43
3,0.891144645072328,3,0.115944684948772,1978,69.3370017797694,71
3,0.891144645072328,3,0.454363343073055,2011,191.374965612527,199
3,0.891144645072328,3,0.651906349696219,1962,346.147053250383,392
3,0.891144645072328,3,0.98825935088098,2004,949.487815584229,943
3,0.891144645072328,3,0.302795691881329,2005,121.453530028115,130
3,0.891144645072328,3,0.292549330508336,2007,117.776956495874,120
3,0.891144645072328,3,0.818554192781448,1970,570.667782539711,538
3,0.891144645072328,3,0.176573242759332,2017,83.1681426241973,85
3,0.891144645072328,3,0.809752512956038,1952,555.796479925234,539
3,0.891144645072328,3,0.537767850793898,2006,245.78279468136,234
3,0.891144645072328,3,0.207194081274793,2014,91.1700905591963,90
3,0.891144645072328,3,0.199969508452341,2007,89.2153553927606,89
3,0.891144645072328,3,0.938133640680462,1953,816.9235914045,834
3,0.891144645072328,3,0.973661103285849,2018,908.802641851804,876
3,0.891144645072328,3,0.915360727114603,1973,762.976191056951,783
3,0.891144645072328,3,0.987781226402149,1976,948.126871767446,937
3,0.891144645072328,3,0.314459573710337,2018,125.778618576912,125
3,0.891144645072328,3,0.857720649335533,1970,641.819167260163,679
3,0.891144645072328,3,0.70896031614393,2006,410.766773970497,386
3,0.891144645072328,3,0.718590733129531,2010,422.807437313946,415
3,0.891144645072328,3,0.195621411548927,2003,88.0591616192066,91
3,0.891144645072328,3,0.848587938118726,2018,624.473228173225,638
3,0.891144645072328,3,0.23979524243623,1993,100.537457789423,113
3,0.891144645072328,3,0.749105305876583,1988,463.339739074672,463
3,0.891144645072328,3,0.0179933533072472,2010,51.6827828113796,52
3,0.891144645072328,3,0.390193413710222,1954,157.862576599751,159
3,0.891144645072328,3,0.864211200736463,1958,654.43891308525,675
3,0.891144645072328,3,0.351830278290436,1972,140.700776078477,151
3,0.891144645072328,3,0.633837386732921,1976,327.882989455023,350
3,0.891144645072328,3,0.177658459637314,1994,83.4393502795935,78
3,0.891144645072328,3,0.688226476078853,1973,385.994867717925,352
3,0.891144645072328,3,0.33376363129355,1951,133.277782310482,129
3,0.891144645072328,3,0.175668513868004,1976,82.9427148247416,101
3,0.891144645072328,3,0.884520444553345,1974,695.552141759487,714
3,0.891144645072328,3,0.0766614798922092,2008,61.6287871196561,64
3,0.891144645072328,3,0.0837058951146901,2014,62.9450630204507,48
3,0.891144645072328,3,0.835409552557394,1996,600.26624757269,642
3,0.891144645072328,3,0.69418738479726,1986,392.959596801785,400
3,0.891144645072328,3,0.0610110939014703,1956,58.802121064338,65
3,0.891144645072328,3,0.533603580668569,1997,242.731376911719,248
3,0.891144645072328,3,0.507062298478559,1969,224.153602098497,226
3,0.891144645072328,3,0.520335141103715,1964,233.259150263491,236
3,0.891144645072328,3,0.21925333305262,1982,94.5288089099264,104
3,0.891144645072328,3,0.229339828249067,1970,97.4329188889078,96
3,0.891144645072328,3,0.409301440929994,1978,167.17630395709,183
3,0.891144645072328,3,0.931250903522596,1960,800.228535014193,846
3,0.891144645072328,3,0.391895498149097,1962,158.670724452954,159
3,0.891144645072328,3,0.228162345243618,1963,97.0893492487982,93
4,0.595980577187475,3,0.963757814373821,2017,656.717551929013,664
4,0.595980577187475,3,0.0168415210209787,1964,38.3404371794384,31
4,0.595980577187475,3,0.316284930566326,1957,94.1449267493872,96
4,0.595980577187475,3,0.132699083536863,1967,54.275765936034,48
4,0.595980577187475,3,0.276001002872363,1986,83.4279667431175,75
4,0.595980577187475,3,0.243848775047809,1988,75.7567009854361,97
4,0.595980577187475,3,0.0119747563730925,2006,37.7847221994315,48
4,0.595980577187475,3,0.513932673959062,1955,170.336961051081,166
4,0.595980577187475,3,0.953774427296594,1974,637.340378540354,673
4,0.595980577187475,3,0.0344665092416108,1988,40.4222390445198,46
4,0.595980577187475,3,0.528814713703468,1974,178.114164500433,206
4,0.595980577187475,3,0.0396459365729243,2009,41.0552363028114,28
4,0.595980577187475,3,0.329959828872234,1981,98.0875123934137,78
4,0.595980577187475,3,0.54317634832114,1958,185.955913634988,191
4,0.595980577187475,3,0.734530542045832,1996,330.158289075906,304
4,0.595980577187475,3,0.626379600726068,1952,238.678958572644,238
4,0.595980577187475,3,0.211914482759312,1973,68.8358046136105,71
4,0.595980577187475,3,0.473586551612243,1982,150.918541656234,155
4,0.595980577187475,3,0.12966291140765,1964,53.7836389085426,57
4,0.595980577187475,3,0.3423707857728,2004,101.808432482874,90
4,0.595980577187475,3,0.152677804697305,1994,57.6283129543234,53
4,0.595980577187475,3,0.303306829417124,1971,90.5498986845152,90
4,0.595980577187475,3,0.528329665306956,1951,177.855171013036,171
4,0.595980577187475,3,0.415574491722509,2016,126.811794261104,108
4,0.595980577187475,3,0.648662188788876,2002,255.179480724668,251
4,0.595980577187475,3,0.375499370973557,2009,112.446627866545,105
4,0.595980577187475,3,0.0523387230932713,1973,42.6486980232606,43
4,0.595980577187475,3,0.0534243898000568,1999,42.7878312933998,41
4,0.595980577187475,3,0.971319034229964,1952,671.784550590953,731
4,0.595980577187475,3,0.310500571271405,1994,92.5253157633329,95
4,0.595980577187475,3,0.236940365051851,1993,74.2027841972254,69
4,0.595980577187475,3,0.163294865051284,2011,59.4933875249525,61
4,0.595980577187475,3,0.648197887931019,1969,254.824288001102,219
4,0.595980577187475,3,0.474967735586688,2003,151.545177822967,173
4,0.595980577187475,3,0.670336615527049,1973,272.323425366968,277
4,0.595980577187475,3,0.347528383135796,1996,103.39594313101,104
4,0.595980577187475,3,0.601536380127072,1987,221.537021964114,219
4,0.595980577187475,3,0.748451185645536,1967,344.238294499413,344
4,0.595980577187475,3,0.428792764199898,1961,131.941529984114,117
4,0.595980577187475,3,0.213335819542408,2001,69.1299478661504,68
4,0.595980577187475,3,0.2450569444336,1987,76.0317799780157,84
4,0.595980577187475,3,0.930962778162211,1994,595.182994280934,576
4,0.595980577187475,3,0.499831319320947,1994,163.281308963651,173
4,0.595980577187475,3,0.989130817120895,2017,708.657991446638,677
4,0.595980577187475,3,0.714160640258342,1966,310.586516291887,302
4,0.595980577187475,3,0.710492335725576,2001,307.187276988934,320
4,0.595980577187475,3,0.113380027934909,1971,51.2195175211829,36
4,0.595980577187475,3,0.705912620993331,1993,302.995647332668,318
4,0.595980577187475,3,0.364607045426965,1967,108.831597827714,118
4,0.595980577187475,3,0.215284388512373,1954,69.5352447493079,63
4,0.595980577187475,3,0.257782479980961,1992,78.9905335756209,78
4,0.595980577187475,3,0.109762067440897,1981,50.6665930648748,56
4,0.595980577187475,3,0.186842585215345,2015,63.8481962856416,54
4,0.595980577187475,3,0.939971460960805,1977,611.487773144678,615
4,0.595980577187475,3,0.930166186299175,1985,593.762338690291,609
4,0.595980577187475,3,0.284646669402719,1978,85.620144242323,84
4,0.595980577187475,3,0.115950719220564,1997,51.6160533145226,53
4,0.595980577187475,3,0.471923038363457,1988,150.167252903095,137
4,0.595980577187475,3,0.959983518812805,1977,649.323553207748,645
4,0.595980577187475,3,0.660062434384599,1981,264.057763497906,242
4,0.595980577187475,3,0.887765484629199,1985,522.840805779523,532
4,0.595980577187475,3,0.279371149139479,1978,84.2757385460008,71
4,0.595980577187475,3,0.0608351964037865,1954,43.7497617204394,52
4,0.595980577187475,3,0.785094481427223,1963,384.238718220753,398
4,0.595980577187475,3,0.381232259096578,2017,114.397285953,115
4,0.595980577187475,3,0.460722213145345,2011,145.205098676122,144
4,0.595980577187475,3,0.850645924918354,1981,467.742696977256,440
4,0.595980577187475,3,0.884556270204485,1983,517.831234888394,532
4,0.595980577187475,3,0.221290613058954,2009,70.7995338305929,70
4,0.595980577187475,3,0.025402826955542,1972,39.3379246767082,37
4,0.595980577187475,3,0.936329609947279,1971,604.843294442317,609
4,0.595980577187475,3,0.639012181200087,1986,247.897937913556,241
4,0.595980577187475,3,0.00771582266315818,1975,37.3050253395594,37
4,0.595980577187475,3,0.000215857522562146,2008,36.475038493777,33
4,0.595980577187475,3,0.711006782948971,1969,307.661737947569,300
4,0.595980577187475,3,0.124870831379667,1988,53.0159637657262,69
4,0.595980577187475,3,0.86553584667854,1981,489.110344416794,510
4,0.595980577187475,3,0.582657166291028,1984,209.338398897147,190
4,0.595980577187475,3,0.566093396395445,1997,199.190323342726,176
4,0.595980577187475,3,0.776896721217781,1978,374.904280294831,367
4,0.595980577187475,3,0.410809827735648,1951,125.012040966417,119
4,0.595980577187475,3,0.534460024442524,2013,181.156382601902,187
4,0.595980577187475,3,0.409662853460759,1973,124.582623401338,129
4,0.595980577187475,3,0.254870251286775,1986,78.3034239812581,74
4,0.595980577187475,3,0.400060993153602,2008,121.045142756086,103
4,0.595980577187475,3,0.883616687497124,2014,516.373654308839,527
4,0.595980577187475,3,0.980692838085815,2009,690.944216216788,720
4,0.595980577187475,3,0.315199957927689,1958,93.8389909087457,78
4,0.595980577187475,3,0.943310894072056,1993,617.644629816515,601
4,0.595980577187475,3,0.978401286993176,1984,686.210504253406,660
4,0.595980577187475,3,0.148568940116093,1979,56.9223123829278,47
4,0.595980577187475,3,0.397964396513999,1950,120.286183586451,124
4,0.595980577187475,3,0.496653949376196,1980,161.732288040314,160
4,0.595980577187475,3,0.851547957165167,1972,469.010168141234,484
4,0.595980577187475,3,0.0910875229164958,1955,47.906114419031,44
4,0.595980577187475,3,0.86627321713604,1983,490.193508570258,497
4,0.595980577187475,3,0.558250875910744,2015,194.558561456287,180
4,0.595980577187475,3,0.118179788580164,2016,51.9623772828658,46
4,0.595980577187475,3,0.215400000335649,1977,69.5593662214393,57
4,0.595980577187475,3,0.456668205559254,1971,143.449806548892,132
5,1.63561800111297,3,0.38629160518758,1965,328.48553933801,302
5,1.63561800111297,3,0.923286543693393,1991,1644.97033926201,1650
5,1.63561800111297,3,0.74756260891445,2016,970.979958344447,938
5,1.63561800111297,3,0.607300827279687,1970,637.478456637672,650
5,1.63561800111297,3,0.445661142934114,1981,392.525471208383,423
5,1.63561800111297,3,0.869689288316295,1982,1400.64183772398,1407
5,1.63561800111297,3,0.58865609485656,2011,602.800493651395,615
5,1.63561800111297,3,0.500313636148349,1989,462.459464856487,462
5,1.63561800111297,3,0.868047017836943,2005,1393.75811083378,1391
5,1.63561800111297,3,0.110141726210713,2014,143.458124853312,133
5,1.63561800111297,3,0.0751469100359827,1965,129.160876396305,126
5,1.63561800111297,3,0.924745028372854,1978,1652.18360051458,1729
5,1.63561800111297,3,0.737078914185986,2012,940.916823120806,968
5,1.63561800111297,3,0.151276748394594,1986,162.300287559533,142
5,1.63561800111297,3,0.308821078622714,1996,260.364152326492,274
5,1.63561800111297,3,0.38003048626706,1952,322.373064373675,332
5,1.63561800111297,3,0.869974894216284,1980,1401.84244671993,1379
5,1.63561800111297,3,0.113246053922921,2011,144.800388488803,137
5,1.63561800111297,3,0.460098852403462,1990,409.900545500639,441
5,1.63561800111297,3,0.491474875481799,1957,450.357912416651,436
5,1.63561800111297,3,0.133533555548638,1997,153.88701552985,142
5,1.63561800111297,3,0.384458898799494,1976,326.684442558512,371
5,1.63561800111297,3,0.744706596946344,1973,962.696106048189,923
5,1.63561800111297,3,0.90079862321727,1987,1537.65509711409,1581
5,1.63561800111297,3,0.482732782140374,1988,438.700236618141,412
